,Rank ,Agent ,KD ,KDA ,Win % ,Pick % ,Avg. Score ,First Blood % ,Matches 
0,1,Reyna,1.15, 17.9  /  15.7  /  4.4 ,50.3%,10.4%,247,0.1%,"17,245"
1,2,Jett,1.08, 17.3  /  16  /  3.7 ,49.0%,10.0%,238,0.1%,"16,672"
2,3,Omen,0.98, 14.9  /  15.3  /  7.1 ,48.9%,8.0%,205,0.1%,"13,350"
3,4,Raze,1.07, 17.1  /  16  /  4.9 ,51.2%,8.0%,245,0.1%,"13,253"
4,5,Killjoy,1.02, 14.7  /  14.4  /  3.7 ,50.4%,7.5%,203,0.2%,"12,472"
5,6,Gekko,0.96, 14.6  /  15.1  /  5.2 ,50.8%,6.5%,197,0.1%,"10,816"
6,7,Sage,0.93, 14  /  15  /  7.1 ,50.4%,6.2%,193,0.1%,"10,349"
7,8,Breach,0.95, 14.6  /  15.4  /  7.1 ,49.5%,5.7%,201,0.1%,"9,475"
8,9,Skye,0.93, 14.2  /  15.3  /  7.8 ,49.9%,4.5%,197,0.1%,"7,463"
9,10,Brimstone,0.98, 14.6  /  14.9  /  8.4 ,51.0%,4.1%,206,0.1%,"6,851"
10,11,Chamber,1.1, 16.5  /  15.1  /  2.9 ,47.4%,4.1%,222,0.1%,"6,806"
11,12,Fade,0.95, 14.4  /  15.2  /  6.4 ,49.1%,3.8%,199,0.1%,"6,327"
12,13,Cypher,1.01, 14.9  /  14.8  /  4.8 ,48.3%,3.7%,202,0.2%,"6,122"
13,14,Harbor,0.93, 14.2  /  15.3  /  6 ,48.0%,3.0%,194,0.1%,"5,031"
14,15,KAY/O,0.92, 14.6  /  15.8  /  9.4 ,46.0%,2.9%,206,0.1%,"4,819"
15,16,Phoenix,1.11, 17.3  /  15.6  /  4.7 ,51.0%,2.8%,239,0.1%,"4,718"
16,17,Astra,1.04, 15.2  /  14.7  /  6.3 ,48.8%,2.5%,206,0.2%,"4,121"
17,18,Sova,0.98, 14.7  /  15.1  /  5.5 ,47.4%,1.9%,206,0.1%,"3,123"
18,19,Viper,1.01, 15.1  /  14.9  /  5.7 ,46.8%,1.8%,209,0.2%,"2,971"
19,20,Neon,0.99, 16.3  /  16.5  /  4.3 ,49.1%,1.5%,228,0.1%,"2,543"
20,21,Yoru,1.03, 16.4  /  15.9  /  4.4 ,43.9%,1.2%,225,0.1%,"1,983"
