,Rank ,Agent ,KD ,KDA ,Win % ,Pick % ,Avg. Score ,First Blood % ,Matches 
0,1,Reyna,1.19, 18.2  /  15.3  /  4.5 ,50.8%,11.5%,254,0.1%,"940,402"
1,2,Jett,1.13, 17.6  /  15.6  /  3.9 ,50.0%,10.3%,246,0.1%,"840,506"
2,3,Brimstone,1, 14.6  /  14.6  /  8.3 ,51.4%,9.3%,208,0.1%,"758,566"
3,4,Sage,0.91, 13.4  /  14.7  /  6.9 ,49.9%,8.1%,188,0.1%,"663,779"
4,5,Killjoy,1.01, 14.3  /  14.2  /  4 ,50.6%,7.4%,201,0.1%,"605,550"
5,6,Breach,0.95, 14.4  /  15.2  /  6.5 ,49.3%,7.1%,202,0.1%,"583,722"
6,7,Raze,1.06, 16.6  /  15.6  /  4.8 ,49.6%,6.6%,240,0.1%,"537,085"
7,8,Omen,0.97, 14.6  /  15.1  /  6.5 ,47.2%,4.8%,204,0.1%,"388,032"
8,9,Skye,0.94, 14  /  14.9  /  7.3 ,49.1%,4.4%,197,0.1%,"355,590"
9,10,Cypher,1.01, 14.6  /  14.5  /  4.9 ,49.2%,3.7%,201,0.1%,"298,311"
10,11,Gekko,0.94, 14  /  14.9  /  4.8 ,49.8%,3.6%,194,0.1%,"290,070"
11,12,Viper,0.99, 14.4  /  14.6  /  5.6 ,49.3%,3.5%,203,0.1%,"286,056"
12,13,Chamber,1.1, 16.2  /  14.8  /  3.1 ,48.6%,3.5%,222,0.1%,"283,670"
13,14,Phoenix,1.13, 17.1  /  15.1  /  4.6 ,50.3%,3.0%,240,0.1%,"247,231"
14,15,Fade,0.95, 14.1  /  14.9  /  6.2 ,49.3%,2.8%,198,0.1%,"232,116"
15,16,Neon,1.03, 16.5  /  16.1  /  4.3 ,48.4%,2.8%,233,0.1%,"226,159"
16,17,KAY/O,0.92, 14.1  /  15.4  /  8.6 ,46.2%,2.5%,203,0.1%,"204,877"
17,18,Sova,0.97, 14.3  /  14.8  /  5.4 ,47.9%,1.9%,203,0.1%,"152,122"
18,19,Yoru,1.01, 15.6  /  15.4  /  4.5 ,46.0%,1.3%,218,0.1%,"109,806"
19,20,Astra,1.03, 15  /  14.6  /  6.1 ,48.3%,1.1%,208,0.1%,"86,861"
20,21,Harbor,0.91, 13.8  /  15.1  /  5.9 ,46.0%,0.9%,193,0.1%,"74,049"
