,Rank ,Agent ,KD ,KDA ,Win % ,Pick % ,Avg. Score ,First Blood % ,Matches 
0,1,Sage,0.8, 11.5  /  14.4  /  6.4 ,49.3%,13.0%,169,0.1%,"532,961"
1,2,Reyna,1.04, 15.4  /  14.8  /  4.7 ,49.4%,11.0%,224,0.1%,"452,967"
2,3,Raze,0.94, 14  /  15  /  5.1 ,49.5%,7.5%,215,0.1%,"305,704"
3,4,Omen,0.88, 13  /  14.8  /  5.2 ,48.3%,7.2%,189,0.1%,"294,999"
4,5,Jett,0.96, 14.4  /  15  /  4 ,48.5%,6.4%,211,0.1%,"260,718"
5,6,Gekko,0.82, 12.1  /  14.8  /  4.8 ,48.7%,5.6%,175,0.1%,"228,924"
6,7,Killjoy,0.88, 12.3  /  14  /  4.1 ,50.1%,4.9%,182,0.1%,"199,314"
7,8,Phoenix,0.94, 13.8  /  14.8  /  4.5 ,47.6%,4.8%,204,0.1%,"196,950"
8,9,Skye,0.82, 12  /  14.6  /  7.3 ,49.2%,4.5%,177,0.1%,"185,821"
9,10,Yoru,0.87, 13  /  15  /  4.4 ,46.1%,4.1%,190,0.1%,"169,725"
10,11,Sova,0.83, 12.1  /  14.6  /  5.1 ,47.4%,4.0%,180,0.1%,"164,282"
11,12,Neon,0.88, 13.6  /  15.4  /  4.2 ,47.4%,4.0%,200,0.1%,"164,180"
12,13,Fade,0.81, 11.9  /  14.8  /  6.2 ,48.3%,4.0%,176,0.1%,"163,421"
13,14,Brimstone,0.87, 12.7  /  14.6  /  6.4 ,49.3%,3.8%,189,0.1%,"156,425"
14,15,Viper,0.85, 12.3  /  14.5  /  5.1 ,47.9%,3.4%,183,0.1%,"141,060"
15,16,KAY/O,0.8, 11.9  /  15  /  8.1 ,46.5%,3.0%,180,0.1%,"121,670"
16,17,Cypher,0.88, 12.5  /  14.1  /  4.8 ,48.7%,2.6%,180,0.1%,"107,090"
17,18,Chamber,0.94, 13.6  /  14.4  /  3.5 ,48.4%,2.4%,196,0.1%,"99,670"
18,19,Breach,0.86, 12.9  /  14.9  /  5.7 ,49.2%,1.8%,188,0.1%,"73,068"
19,20,Harbor,0.81, 12.1  /  14.9  /  5.4 ,47.2%,1.4%,176,0.1%,"55,466"
20,21,Astra,0.92, 13.1  /  14.2  /  4.9 ,48.3%,0.7%,189,0.1%,"26,909"
