,Rank ,Agent ,KD ,KDA ,Win % ,Pick % ,Avg. Score ,First Blood % ,Matches 
0,1,Sage,0.94, 14  /  14.8  /  7.6 ,51.0%,12.2%,196,0.1%,"28,625"
1,2,Reyna,1.16, 18  /  15.6  /  4.6 ,51.1%,10.9%,251,0.1%,"25,604"
2,3,Raze,1.07, 17.1  /  16  /  5.1 ,50.5%,8.8%,247,0.1%,"20,638"
3,4,Jett,1.09, 17.3  /  15.9  /  3.9 ,49.8%,8.6%,242,0.1%,"20,051"
4,5,Omen,1.01, 15.3  /  15.2  /  6.8 ,48.8%,8.4%,213,0.1%,"19,587"
5,6,Killjoy,1.01, 14.5  /  14.4  /  4 ,49.8%,6.5%,205,0.2%,"15,148"
6,7,Gekko,0.94, 14.2  /  15.1  /  5 ,49.1%,5.5%,196,0.1%,"12,774"
7,8,Brimstone,0.98, 14.7  /  15  /  8.5 ,49.5%,5.1%,211,0.1%,"11,825"
8,9,Cypher,1.02, 14.8  /  14.6  /  5 ,50.4%,4.8%,204,0.2%,"11,248"
9,10,Skye,0.94, 14.3  /  15.1  /  7.7 ,48.8%,4.4%,200,0.1%,"10,332"
10,11,Fade,0.97, 14.6  /  15  /  6.1 ,49.2%,3.1%,203,0.1%,"7,354"
11,12,KAY/O,0.93, 14.4  /  15.5  /  8.6 ,47.2%,3.1%,206,0.1%,"7,289"
12,13,Phoenix,1.11, 17.1  /  15.4  /  4.8 ,50.7%,2.9%,242,0.1%,"6,797"
13,14,Viper,0.98, 14.6  /  14.8  /  5.6 ,48.7%,2.8%,204,0.1%,"6,542"
14,15,Breach,0.94, 14.5  /  15.4  /  6.5 ,48.5%,2.6%,203,0.1%,"6,170"
15,16,Astra,1.06, 15.5  /  14.6  /  6.3 ,49.4%,2.4%,213,0.1%,"5,637"
16,17,Sova,0.99, 14.7  /  14.8  /  5.3 ,48.2%,2.4%,209,0.1%,"5,590"
17,18,Chamber,1.09, 16.3  /  14.9  /  3.1 ,49.7%,2.0%,223,0.1%,"4,697"
18,19,Neon,1.01, 16.3  /  16.2  /  4.3 ,47.4%,1.5%,231,0.1%,"3,433"
19,20,Yoru,1, 15.9  /  15.8  /  4.5 ,46.0%,1.3%,220,0.1%,"2,965"
20,21,Harbor,0.94, 14.2  /  15.2  /  5.9 ,47.9%,0.7%,199,0.1%,"1,724"
